"","source","id","onlyTrainingOptimization","model","performance","adaptModelInTesting","a","b"
"89","HumScrm","9",TRUE,"RescorlaWagnerBS",0.537502096344124,FALSE,2.55601873984966,1.29973904472554
"90","HumScrm","10",TRUE,"RescorlaWagnerBS",0.750441949047238,FALSE,-1.04563149622614,-0.344370770094357
"91","HumScrm","11",TRUE,"RescorlaWagnerBS",0.521554868273145,FALSE,0.743972131401474,1.56043584999559
"92","HumScrm","12",TRUE,"RescorlaWagnerBS",0.527971174285126,FALSE,0.996399141310722,1.51728693670271
"93","HumScrm","13",TRUE,"RescorlaWagnerBS",0.547347616228277,FALSE,1.31820382360387,1.7776154651068
"94","HumScrm","14",TRUE,"RescorlaWagnerBS",0.512450612255289,FALSE,0.29401479520081,1.82655381845923
"95","HumScrm","15",TRUE,"RescorlaWagnerBS",0.555910411220066,FALSE,0.961185349815038,1.60376919639936
"96","HumScrm","16",TRUE,"RescorlaWagnerBS",0.534371878896527,FALSE,3.79243643344045,2.86170320333406
"97","HumScrm","17",TRUE,"RescorlaWagnerBS",0.52852982880988,FALSE,0.675312134427662,2.70065998053207
"98","HumScrm","18",TRUE,"RescorlaWagnerBS",0.543746027686489,FALSE,4.25058183048448,2.79607042685397
"99","HumScrm","19",TRUE,"RescorlaWagnerBS",0.51390762843291,FALSE,1.5358692792442,1.22137301720297
"100","HumScrm","20",TRUE,"RescorlaWagnerBS",0.502428411422825,FALSE,0.240339461255428,1.68861628486901
"101","HumScrm","21",TRUE,"RescorlaWagnerBS",0.550351538843704,FALSE,2.45263401057237,0.031917195152565
"102","HumScrm","22",TRUE,"RescorlaWagnerBS",0.521671041167684,FALSE,0.508352133584938,1.72117190519857
"103","HumScrm","23",TRUE,"RescorlaWagnerBS",0.521385994503208,FALSE,1.6528910329822,0.484792370903369
"104","HumScrm","24",TRUE,"RescorlaWagnerBS",0.555917648820485,FALSE,0.746249247724386,1.99370563810491
"105","HumScrm","25",TRUE,"RescorlaWagnerBS",0.531471303002271,FALSE,1.49553781906438,1.50306610107571
"106","HumScrm","26",TRUE,"RescorlaWagnerBS",0.566231651770544,FALSE,-1.03164659748757,-0.344111255961962
"107","HumScrm","27",TRUE,"RescorlaWagnerBS",0.569491328748734,FALSE,0.987659336647971,1.58845110070687
"108","HumScrm","28",TRUE,"RescorlaWagnerBS",0.532809520764867,FALSE,3.75376441785928,2.80019874988468
"109","HumScrm","29",TRUE,"RescorlaWagnerBS",0.526560088238225,FALSE,3.49294711820333,3.37236689630055
"110","HumScrm","30",TRUE,"RescorlaWagnerBS",0.553250015412926,FALSE,0.896513891367388,1.68947618749642
"111","HumScrm","31",TRUE,"RescorlaWagnerBS",0.571026233171033,FALSE,0.870386338522232,1.63649341771466
"112","HumScrm","32",TRUE,"RescorlaWagnerBS",0.539993492887075,FALSE,0.993594451158901,1.59583986510168
"113","HumScrm","33",TRUE,"RescorlaWagnerBS",0.511998160890771,FALSE,0.311055366236135,2.62026487300592
"114","HumScrm","34",TRUE,"RescorlaWagnerBS",0.512194465453054,FALSE,1.53834385306042,1.51332196761381
"115","HumScrm","35",TRUE,"RescorlaWagnerBS",0.559831636341452,FALSE,0.985623075864496,1.53456815147389
"116","HumScrm","36",TRUE,"RescorlaWagnerBS",0.537769700908219,FALSE,0.767384414941261,2.15684601396485
"117","HumScrm","37",TRUE,"RescorlaWagnerBS",0.5299463137152,FALSE,0.724269239231847,1.75604127617698
"118","HumScrm","38",TRUE,"RescorlaWagnerBS",0.541099812871943,FALSE,0.760548853689066,1.74795288057026
"119","HumScrm","39",TRUE,"RescorlaWagnerBS",0.521880211764231,FALSE,0.326537647363945,2.19664210869771
"120","HumScrm","40",TRUE,"RescorlaWagnerBS",0.524864241998743,FALSE,0.374664866744186,1.85537078009382
"121","HumScrm","41",TRUE,"RescorlaWagnerBS",0.542313428866359,FALSE,1.48893228079436,1.25398600839574
"122","HumScrm","42",TRUE,"RescorlaWagnerBS",0.509374148789962,FALSE,3.31545881952702,3.09371782891517
"123","HumScrm","43",TRUE,"RescorlaWagnerBS",0.589054413504638,FALSE,3.72033319813085,2.69796958878118
"124","HumScrm","44",TRUE,"RescorlaWagnerBS",0.549408468918894,FALSE,1.19300764542508,0.179399916559144
"125","HumScrm","45",TRUE,"RescorlaWagnerBS",0.525374925816789,FALSE,1.41548777678462,0.400074602825257
"126","HumScrm","46",TRUE,"RescorlaWagnerBS",0.531032324096903,FALSE,0.681067432100225,1.76887650379437
"127","HumScrm","47",TRUE,"RescorlaWagnerBS",0.522429819947431,FALSE,0.792908234622481,2.07108592395621
"128","HumScrm","48",TRUE,"RescorlaWagnerBS",0.519226345518785,FALSE,0.47665778107607,1.71827125786221
"129","HumScrm","49",TRUE,"RescorlaWagnerBS",0.525203600627569,FALSE,-0.529226667144522,1.66401821151282
"130","HumScrm","50",TRUE,"RescorlaWagnerBS",0.513591273099174,FALSE,0.282483304197231,1.8308788985876
"131","HumScrm","51",TRUE,"RescorlaWagnerBS",0.500990992446198,FALSE,0.165582769671325,0.713539419624536
"132","HumScrm","52",TRUE,"RescorlaWagnerBS",0.539006482050526,FALSE,0.985954572164664,1.5900868949239
"133","HumScrm","53",TRUE,"RescorlaWagnerBS",0.532809520764866,FALSE,3.35493487789809,3.06149249360038
"134","HumScrm","54",TRUE,"RescorlaWagnerBS",0.524997730106565,FALSE,-2.33224068753024,1.32167211412864
"135","HumScrm","55",TRUE,"RescorlaWagnerBS",0.529463669227134,FALSE,0.921508857094332,1.88037621299312
"136","HumScrm","56",TRUE,"RescorlaWagnerBS",0.504781426690781,FALSE,-0.402437459901342,1.34156786042922
"137","HumScrm","57",TRUE,"RescorlaWagnerBS",0.529576173707863,FALSE,0.927974182130434,1.53515525651198
"138","HumScrm","58",TRUE,"RescorlaWagnerBS",0.522187411827494,FALSE,1.23207828742967,1.61296339112916
"139","HumScrm","59",TRUE,"RescorlaWagnerBS",0.542186470232296,FALSE,0.765580816998411,2.2750926808783
"140","HumScrm","60",TRUE,"RescorlaWagnerBS",0.504148385282148,FALSE,0.244372322870485,1.70398197965038
"141","HumScrm","61",TRUE,"RescorlaWagnerBS",0.546751840269202,FALSE,-3.08996529880021,0.096358841543567
"142","HumScrm","62",TRUE,"RescorlaWagnerBS",0.514648535630602,FALSE,0.370173779617906,1.98733560825763
"143","HumScrm","63",TRUE,"RescorlaWagnerBS",0.546751840269202,FALSE,-3.08996529880021,0.096358841543567
"144","HumScrm","64",TRUE,"RescorlaWagnerBS",0.513591273099174,FALSE,0.282483304197231,1.8308788985876
"145","HumScrm","65",TRUE,"RescorlaWagnerBS",0.533507219416438,FALSE,2.25294187198791,1.51885082595503
"146","HumScrm","66",TRUE,"RescorlaWagnerBS",0.547280932118811,FALSE,1.5100592768944,1.48447758369428
"147","HumScrm","67",TRUE,"RescorlaWagnerBS",0.586154762554507,FALSE,0.819284164568592,3.12331843810403
"148","HumScrm","68",TRUE,"RescorlaWagnerBS",0.588575269567147,FALSE,0.644169398134735,2.18651773052641
"149","HumScrm","69",TRUE,"RescorlaWagnerBS",0.550449874966364,FALSE,0.975380305772334,1.77864991947386
"150","HumScrm","70",TRUE,"RescorlaWagnerBS",0.559314972394921,FALSE,1.69046323583885,1.51582989283198
"151","HumScrm","71",TRUE,"RescorlaWagnerBS",0.53058913178846,FALSE,0.997771954003337,1.75440731476846
"152","HumScrm","72",TRUE,"RescorlaWagnerBS",0.552873154704371,FALSE,0.671951050904239,2.65353387067999
"153","HumScrm","73",TRUE,"RescorlaWagnerBS",0.534473308817937,FALSE,0.560065268453584,1.70407792386306
"154","HumScrm","74",TRUE,"RescorlaWagnerBS",0.532330015358776,FALSE,-1.1420404732855,0.171681457773046
"155","HumScrm","75",TRUE,"RescorlaWagnerBS",0.517508048475611,FALSE,0.382298726714004,2.23860225341263
"156","HumScrm","76",TRUE,"RescorlaWagnerBS",0.524468039364862,FALSE,1.59371107337642,1.62480990428633
"157","HumScrm","77",TRUE,"RescorlaWagnerBS",0.542973927540531,FALSE,0.852515398626477,1.69683799452259
"158","RGMDL1","1",TRUE,"RescorlaWagnerBS",0.507552664590797,FALSE,0.927200106011413,1.55028341210502
"159","RGMDL1","2",TRUE,"RescorlaWagnerBS",0.500017048546503,FALSE,0.063034898228536,0.445598969937522
"160","RGMDL1","3",TRUE,"RescorlaWagnerBS",0.500656883719641,FALSE,0.235576055277421,0.856880440087433
"161","RGMDL1","4",TRUE,"RescorlaWagnerBS",0.509031090855762,FALSE,0.894653993481593,1.51999665020497
